event_date,event_ts,event_type,campaign_id,ad_id,user_id,device_os,country,cost,revenue
2026-02-16,2026-02-16 09:02:00,impression,C011,A0278,125651,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 15:43:38,impression,C004,A0260,14967,Web,KR,0.0,0.0
2026-02-16,2026-02-16 21:31:17,impression,C008,A0384,6046,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 08:29:56,impression,C010,A0291,62798,Android,KR,0.0,0.0
2026-02-16,2026-02-16 10:34:17,click,C014,A0289,186212,Android,KR,1.0356886092227808,0.0
2026-02-16,2026-02-16 18:54:16,impression,C001,A0135,71700,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 01:34:16,impression,C012,A0105,104766,Android,US,0.0,0.0
2026-02-16,2026-02-16 23:01:26,click,C005,A0227,93647,Android,SG,0.6542451638375218,0.0
2026-02-16,2026-02-16 12:47:39,impression,C014,A0377,88280,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:03:08,impression,C004,A0190,198232,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:09:24,impression,C017,A0195,147709,Android,KR,0.0,0.0
2026-02-16,2026-02-16 04:38:30,impression,C013,A0064,59615,Android,US,0.0,0.0
2026-02-16,2026-02-16 05:57:48,impression,C003,A0377,88132,Android,KR,0.0,0.0
2026-02-16,2026-02-16 13:57:03,impression,C011,A0171,178402,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 12:50:56,conversion,C011,A0018,85583,Android,TW,0.0,11.768856945526057
2026-02-16,2026-02-16 05:58:26,impression,C005,A0259,170323,Android,US,0.0,0.0
2026-02-16,2026-02-16 22:48:10,impression,C006,A0315,71315,Android,KR,0.0,0.0
2026-02-16,2026-02-16 00:00:08,impression,C004,A0372,147824,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:15:13,impression,C010,A0190,144876,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 15:04:53,impression,C010,A0295,42531,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 04:16:59,impression,C012,A0320,133103,Android,JP,0.0,0.0
2026-02-16,2026-02-16 21:30:42,impression,C018,A0253,60415,Android,KR,0.0,0.0
2026-02-16,2026-02-16 02:55:49,impression,C015,A0081,94567,Web,TW,0.0,0.0
2026-02-16,2026-02-16 00:57:01,impression,C018,A0060,32041,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 17:28:44,impression,C003,A0105,13946,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:16:26,impression,C003,A0365,111005,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:48:24,impression,C001,A0261,141711,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:07:45,impression,C017,A0255,195540,Android,KR,0.0,0.0
2026-02-16,2026-02-16 20:15:11,impression,C010,A0046,193056,Android,KR,0.0,0.0
2026-02-16,2026-02-16 04:31:40,impression,C006,A0132,7559,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 01:28:45,impression,C011,A0014,28538,Android,KR,0.0,0.0
2026-02-16,2026-02-16 14:06:50,impression,C014,A0267,10038,Android,KR,0.0,0.0
2026-02-16,2026-02-16 04:37:16,impression,C017,A0022,21008,Web,TW,0.0,0.0
2026-02-16,2026-02-16 16:09:25,impression,C007,A0106,183562,Web,KR,0.0,0.0
2026-02-16,2026-02-16 09:29:43,impression,C004,A0005,35065,Android,US,0.0,0.0
2026-02-16,2026-02-16 01:27:27,impression,C011,A0181,10424,Web,KR,0.0,0.0
2026-02-16,2026-02-16 07:02:49,impression,C019,A0396,196083,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 17:47:05,impression,C009,A0149,24230,Web,JP,0.0,0.0
2026-02-16,2026-02-16 20:54:57,impression,C008,A0335,24629,Web,SG,0.0,0.0
2026-02-16,2026-02-16 20:48:49,impression,C020,A0280,125010,Web,JP,0.0,0.0
2026-02-16,2026-02-16 12:27:39,impression,C004,A0013,42530,Android,SG,0.0,0.0
2026-02-16,2026-02-16 19:59:35,impression,C016,A0352,44885,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 06:14:55,impression,C006,A0026,136277,Web,KR,0.0,0.0
2026-02-16,2026-02-16 06:10:18,impression,C006,A0040,165249,iOS,US,0.0,0.0
2026-02-16,2026-02-16 23:43:58,impression,C019,A0282,82639,Android,US,0.0,0.0
2026-02-16,2026-02-16 03:42:27,click,C002,A0286,187082,iOS,JP,0.2960923305604946,0.0
2026-02-16,2026-02-16 18:30:27,impression,C011,A0064,180795,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 05:54:53,conversion,C018,A0111,181273,iOS,KR,0.0,6.102779612888824
2026-02-16,2026-02-16 08:07:40,impression,C009,A0329,85885,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 22:39:59,impression,C016,A0088,3075,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 06:57:42,impression,C011,A0124,164694,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 18:21:01,impression,C014,A0146,141926,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 04:48:05,impression,C008,A0393,54999,Web,JP,0.0,0.0
2026-02-16,2026-02-16 16:24:05,impression,C013,A0214,32377,Android,SG,0.0,0.0
2026-02-16,2026-02-16 16:06:27,impression,C010,A0128,128937,Web,US,0.0,0.0
2026-02-16,2026-02-16 21:21:39,impression,C012,A0294,56168,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:45:45,impression,C003,A0149,115518,Android,KR,0.0,0.0
2026-02-16,2026-02-16 00:34:29,impression,C002,A0327,186200,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 01:34:40,click,C011,A0140,31712,Android,US,1.1387167968763237,0.0
2026-02-16,2026-02-16 17:00:41,impression,C018,A0292,136569,Web,KR,0.0,0.0
2026-02-16,2026-02-16 23:21:45,impression,C004,A0122,85537,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 11:52:27,impression,C008,A0011,138993,Web,TW,0.0,0.0
2026-02-16,2026-02-16 02:05:47,impression,C011,A0384,52315,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:12:01,impression,C015,A0283,2701,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 15:19:06,impression,C002,A0252,104933,Android,TW,0.0,0.0
2026-02-16,2026-02-16 10:48:01,impression,C019,A0194,17959,Android,KR,0.0,0.0
2026-02-16,2026-02-16 02:34:26,impression,C015,A0330,15389,Android,SG,0.0,0.0
2026-02-16,2026-02-16 08:27:06,impression,C013,A0195,138265,Android,SG,0.0,0.0
2026-02-16,2026-02-16 04:54:23,impression,C002,A0081,161043,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 09:41:39,impression,C003,A0107,136641,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 02:05:02,impression,C014,A0321,132624,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 08:59:24,impression,C020,A0206,37448,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 03:31:05,impression,C013,A0209,159943,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 09:52:09,impression,C016,A0127,116309,Android,KR,0.0,0.0
2026-02-16,2026-02-16 00:37:03,impression,C012,A0034,85963,Web,KR,0.0,0.0
2026-02-16,2026-02-16 03:07:46,impression,C001,A0064,184026,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:34:45,click,C006,A0017,93116,iOS,SG,0.5204178595814045,0.0
2026-02-16,2026-02-16 09:19:24,impression,C013,A0249,77263,Android,TW,0.0,0.0
2026-02-16,2026-02-16 19:21:35,impression,C002,A0105,12985,iOS,US,0.0,0.0
2026-02-16,2026-02-16 19:03:07,impression,C018,A0345,44205,Android,JP,0.0,0.0
2026-02-16,2026-02-16 03:40:03,impression,C017,A0108,41396,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 13:25:16,impression,C019,A0222,95494,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 20:36:32,impression,C015,A0176,148924,Android,US,0.0,0.0
2026-02-16,2026-02-16 04:25:35,impression,C008,A0228,19749,Android,KR,0.0,0.0
2026-02-16,2026-02-16 17:35:13,impression,C009,A0190,67071,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:30:46,impression,C008,A0395,86191,Android,KR,0.0,0.0
2026-02-16,2026-02-16 07:08:13,impression,C008,A0213,137557,Android,SG,0.0,0.0
2026-02-16,2026-02-16 02:54:21,impression,C011,A0221,9214,Android,JP,0.0,0.0
2026-02-16,2026-02-16 11:03:59,click,C018,A0324,20203,Android,KR,1.1353447982836335,0.0
2026-02-16,2026-02-16 21:47:12,impression,C017,A0162,89554,Android,US,0.0,0.0
2026-02-16,2026-02-16 10:34:09,impression,C006,A0298,103140,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 05:11:59,impression,C002,A0249,99005,iOS,US,0.0,0.0
2026-02-16,2026-02-16 18:13:34,impression,C001,A0190,186355,Android,KR,0.0,0.0
2026-02-16,2026-02-16 12:29:22,impression,C010,A0012,20926,Android,JP,0.0,0.0
2026-02-16,2026-02-16 15:45:38,impression,C008,A0068,62373,Android,TW,0.0,0.0
2026-02-16,2026-02-16 12:23:44,impression,C016,A0041,124431,Android,KR,0.0,0.0
2026-02-16,2026-02-16 02:12:26,impression,C014,A0398,69367,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 19:06:00,impression,C016,A0260,188276,Android,US,0.0,0.0
2026-02-16,2026-02-16 19:11:44,impression,C014,A0126,197118,Android,KR,0.0,0.0
2026-02-16,2026-02-16 16:39:15,impression,C007,A0226,112799,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:23:14,impression,C018,A0210,104198,Android,KR,0.0,0.0
2026-02-16,2026-02-16 23:49:09,impression,C020,A0333,45843,Web,JP,0.0,0.0
2026-02-16,2026-02-16 22:10:38,impression,C009,A0330,52902,Web,KR,0.0,0.0
2026-02-16,2026-02-16 15:01:16,impression,C004,A0398,27258,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:17:56,impression,C016,A0265,187343,Android,KR,0.0,0.0
2026-02-16,2026-02-16 08:28:46,conversion,C011,A0171,148897,iOS,KR,0.0,25.36157384593198
2026-02-16,2026-02-16 05:19:18,impression,C009,A0001,152922,Android,US,0.0,0.0
2026-02-16,2026-02-16 01:09:26,impression,C017,A0364,94901,Android,KR,0.0,0.0
2026-02-16,2026-02-16 02:16:06,impression,C011,A0349,7582,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 12:00:58,impression,C020,A0209,26750,Android,KR,0.0,0.0
2026-02-16,2026-02-16 13:58:47,impression,C003,A0241,180043,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 23:08:40,impression,C011,A0072,131521,Web,US,0.0,0.0
2026-02-16,2026-02-16 18:34:50,click,C008,A0273,160910,Android,KR,0.397784195545994,0.0
2026-02-16,2026-02-16 21:01:09,click,C010,A0089,17018,Android,KR,0.276831873479869,0.0
2026-02-16,2026-02-16 20:05:15,impression,C006,A0020,5887,Android,KR,0.0,0.0
2026-02-16,2026-02-16 20:36:31,impression,C017,A0315,115707,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 19:32:20,impression,C006,A0141,62481,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:45:21,impression,C007,A0377,156363,Android,KR,0.0,0.0
2026-02-16,2026-02-16 20:36:54,impression,C013,A0333,21994,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:17:00,impression,C006,A0175,169487,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 03:54:57,impression,C003,A0050,23500,Android,JP,0.0,0.0
2026-02-16,2026-02-16 05:13:19,impression,C013,A0094,93187,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 20:03:21,impression,C010,A0168,197526,Android,US,0.0,0.0
2026-02-16,2026-02-16 20:49:29,click,C004,A0391,130290,Android,KR,1.6094751576010684,0.0
2026-02-16,2026-02-16 16:07:42,click,C005,A0055,13499,iOS,KR,1.3702380023027072,0.0
2026-02-16,2026-02-16 21:51:30,impression,C019,A0051,138010,Android,KR,0.0,0.0
2026-02-16,2026-02-16 18:41:50,impression,C018,A0332,177767,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:05:58,conversion,C007,A0386,62699,iOS,TW,0.0,0.9457094491751019
2026-02-16,2026-02-16 15:07:57,impression,C001,A0270,102578,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 01:17:12,impression,C017,A0362,51185,Android,KR,0.0,0.0
2026-02-16,2026-02-16 14:12:53,impression,C020,A0145,74327,Android,JP,0.0,0.0
2026-02-16,2026-02-16 20:09:10,click,C020,A0077,92413,Android,US,1.0117175609464568,0.0
2026-02-16,2026-02-16 08:40:58,impression,C018,A0129,163127,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 00:13:25,impression,C005,A0375,13504,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 10:37:07,conversion,C006,A0111,131075,iOS,KR,0.0,10.016944830642748
2026-02-16,2026-02-16 20:47:55,impression,C010,A0001,136350,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 11:52:56,impression,C019,A0367,38074,Android,TW,0.0,0.0
2026-02-16,2026-02-16 15:51:43,impression,C010,A0026,48269,Android,JP,0.0,0.0
2026-02-16,2026-02-16 04:04:24,impression,C006,A0116,157640,Web,KR,0.0,0.0
2026-02-16,2026-02-16 11:26:53,impression,C010,A0174,89925,Android,KR,0.0,0.0
2026-02-16,2026-02-16 19:06:29,impression,C010,A0013,42887,Web,KR,0.0,0.0
2026-02-16,2026-02-16 12:26:44,impression,C012,A0034,69683,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 02:12:42,impression,C004,A0318,105270,Android,JP,0.0,0.0
2026-02-16,2026-02-16 16:53:02,impression,C013,A0232,134835,Android,TW,0.0,0.0
2026-02-16,2026-02-16 15:05:33,impression,C010,A0073,191244,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 06:38:49,impression,C016,A0051,149929,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 15:45:40,impression,C019,A0211,193911,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 04:49:41,impression,C006,A0215,155249,Web,KR,0.0,0.0
2026-02-16,2026-02-16 14:33:16,impression,C009,A0041,102520,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 09:13:23,impression,C014,A0311,98922,Web,JP,0.0,0.0
2026-02-16,2026-02-16 23:27:07,impression,C010,A0094,83314,Android,JP,0.0,0.0
2026-02-16,2026-02-16 06:57:31,impression,C008,A0189,179407,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:01:52,impression,C003,A0135,162335,Android,SG,0.0,0.0
2026-02-16,2026-02-16 14:55:14,impression,C017,A0206,67339,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 05:23:55,impression,C019,A0002,139428,Android,KR,0.0,0.0
2026-02-16,2026-02-16 09:05:42,impression,C003,A0204,190073,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:20:44,impression,C014,A0241,43142,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 08:38:42,impression,C006,A0258,25211,Android,JP,0.0,0.0
2026-02-16,2026-02-16 14:59:25,impression,C019,A0156,48218,Android,JP,0.0,0.0
2026-02-16,2026-02-16 04:43:54,impression,C018,A0054,26696,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:22:56,impression,C012,A0094,141671,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 07:11:43,impression,C015,A0314,128624,Android,KR,0.0,0.0
2026-02-16,2026-02-16 10:48:01,click,C006,A0061,14366,iOS,SG,0.9920372833610791,0.0
2026-02-16,2026-02-16 20:24:47,impression,C012,A0360,33487,Android,JP,0.0,0.0
2026-02-16,2026-02-16 07:24:42,impression,C019,A0168,162982,Web,JP,0.0,0.0
2026-02-16,2026-02-16 22:45:15,impression,C007,A0274,19848,Android,SG,0.0,0.0
2026-02-16,2026-02-16 13:48:25,conversion,C020,A0398,152073,Android,TW,0.0,11.916071929481525
2026-02-16,2026-02-16 05:04:21,impression,C010,A0025,144661,Android,KR,0.0,0.0
2026-02-16,2026-02-16 17:32:13,impression,C018,A0394,97449,Android,US,0.0,0.0
2026-02-16,2026-02-16 11:13:47,impression,C002,A0356,181061,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 04:39:12,impression,C013,A0048,77075,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:32:58,impression,C015,A0189,141561,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:25:43,impression,C004,A0053,7760,Android,US,0.0,0.0
2026-02-16,2026-02-16 19:28:57,impression,C007,A0241,197650,Android,JP,0.0,0.0
2026-02-16,2026-02-16 18:22:31,impression,C003,A0393,56780,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 22:21:35,impression,C016,A0395,126032,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 10:56:17,impression,C009,A0027,14205,Web,KR,0.0,0.0
2026-02-16,2026-02-16 02:29:56,impression,C017,A0059,103540,Android,JP,0.0,0.0
2026-02-16,2026-02-16 10:36:35,click,C008,A0186,123424,Android,TW,0.1978458644681606,0.0
2026-02-16,2026-02-16 14:57:58,impression,C018,A0141,55519,Android,SG,0.0,0.0
2026-02-16,2026-02-16 19:44:17,impression,C013,A0395,20568,Web,KR,0.0,0.0
2026-02-16,2026-02-16 11:40:10,impression,C002,A0057,11696,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:24:14,click,C001,A0195,120481,Android,KR,0.7839863932944635,0.0
2026-02-16,2026-02-16 07:37:02,impression,C016,A0366,58309,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 23:35:47,impression,C016,A0106,108872,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:24:13,impression,C011,A0280,149378,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 08:21:11,impression,C004,A0168,68406,iOS,US,0.0,0.0
2026-02-16,2026-02-16 14:06:07,impression,C011,A0335,96359,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 21:31:13,impression,C006,A0246,123878,Android,KR,0.0,0.0
2026-02-16,2026-02-16 00:09:30,impression,C011,A0340,192810,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:36:44,impression,C001,A0214,156323,Android,KR,0.0,0.0
2026-02-16,2026-02-16 19:27:54,impression,C009,A0002,179814,Android,KR,0.0,0.0
2026-02-16,2026-02-16 15:09:19,impression,C007,A0399,107383,Android,US,0.0,0.0
2026-02-16,2026-02-16 17:13:01,impression,C003,A0304,2237,Android,KR,0.0,0.0
2026-02-16,2026-02-16 09:09:32,impression,C009,A0354,72051,Android,JP,0.0,0.0
2026-02-16,2026-02-16 11:36:05,impression,C002,A0182,135996,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 14:05:01,impression,C010,A0302,100602,Android,SG,0.0,0.0
2026-02-16,2026-02-16 16:28:52,impression,C017,A0183,92386,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 11:44:24,impression,C001,A0095,178163,Web,SG,0.0,0.0
2026-02-16,2026-02-16 10:35:56,impression,C018,A0156,53372,Android,JP,0.0,0.0
2026-02-16,2026-02-16 09:36:34,impression,C006,A0180,165854,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:51:50,impression,C006,A0097,2353,Android,KR,0.0,0.0
2026-02-16,2026-02-16 14:39:08,impression,C009,A0369,18244,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 21:19:06,impression,C010,A0277,105630,Android,KR,0.0,0.0
2026-02-16,2026-02-16 18:10:23,click,C015,A0238,18435,Android,US,0.33594294672896624,0.0
2026-02-16,2026-02-16 18:23:28,click,C004,A0343,133116,iOS,JP,0.46693333894625044,0.0
2026-02-16,2026-02-16 16:00:40,impression,C008,A0298,121163,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 15:17:04,impression,C004,A0013,21059,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 09:32:41,impression,C003,A0301,133801,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:45:56,impression,C004,A0346,90032,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:36:19,impression,C001,A0182,185906,Android,JP,0.0,0.0
2026-02-16,2026-02-16 18:43:17,impression,C009,A0155,163455,Android,KR,0.0,0.0
2026-02-16,2026-02-16 23:26:35,click,C011,A0251,192709,Android,SG,0.28857063673620326,0.0
2026-02-16,2026-02-16 21:48:08,impression,C019,A0391,16826,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 22:15:50,impression,C020,A0281,87162,Android,KR,0.0,0.0
2026-02-16,2026-02-16 08:41:32,impression,C007,A0177,74354,iOS,US,0.0,0.0
2026-02-16,2026-02-16 13:35:08,impression,C005,A0360,178182,Android,KR,0.0,0.0
2026-02-16,2026-02-16 12:14:14,impression,C002,A0071,109060,Android,KR,0.0,0.0
2026-02-16,2026-02-16 10:21:39,impression,C019,A0375,191767,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 19:45:13,impression,C003,A0084,162477,iOS,US,0.0,0.0
2026-02-16,2026-02-16 23:48:16,impression,C015,A0189,105281,Android,SG,0.0,0.0
2026-02-16,2026-02-16 10:08:26,impression,C007,A0092,109624,Android,KR,0.0,0.0
2026-02-16,2026-02-16 21:03:43,impression,C005,A0369,71650,Web,JP,0.0,0.0
2026-02-16,2026-02-16 05:33:52,impression,C010,A0069,58303,Android,KR,0.0,0.0
2026-02-16,2026-02-16 05:00:28,impression,C009,A0308,58383,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 09:56:01,impression,C014,A0164,73092,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 22:06:37,click,C013,A0179,49243,Android,KR,0.3001120856533597,0.0
2026-02-16,2026-02-16 13:51:40,impression,C001,A0033,51917,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 04:45:21,impression,C016,A0053,55031,Android,JP,0.0,0.0
2026-02-16,2026-02-16 16:25:55,impression,C020,A0216,188264,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 01:11:52,impression,C008,A0202,153504,iOS,US,0.0,0.0
2026-02-16,2026-02-16 10:01:00,conversion,C017,A0038,134885,Web,KR,0.0,2.188411408585112
2026-02-16,2026-02-16 23:30:40,impression,C006,A0261,107737,Android,JP,0.0,0.0
2026-02-16,2026-02-16 14:26:59,impression,C002,A0374,8377,Android,JP,0.0,0.0
2026-02-16,2026-02-16 21:13:28,impression,C013,A0031,57360,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 07:51:55,impression,C008,A0393,134225,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 10:33:46,impression,C009,A0288,36443,Android,SG,0.0,0.0
2026-02-16,2026-02-16 21:03:41,impression,C013,A0005,153226,Android,KR,0.0,0.0
2026-02-16,2026-02-16 16:52:56,impression,C018,A0179,88757,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:48:45,click,C018,A0054,22593,Web,KR,0.8475070263207191,0.0
2026-02-16,2026-02-16 02:03:51,impression,C009,A0219,78963,iOS,US,0.0,0.0
2026-02-16,2026-02-16 05:28:15,impression,C002,A0284,37149,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 05:05:20,click,C004,A0268,106642,Android,JP,0.23714156563836064,0.0
2026-02-16,2026-02-16 14:44:48,impression,C018,A0200,194228,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 21:10:35,impression,C017,A0273,58784,Android,KR,0.0,0.0
2026-02-16,2026-02-16 08:37:39,impression,C012,A0264,45029,Android,KR,0.0,0.0
2026-02-16,2026-02-16 04:59:19,impression,C016,A0226,132971,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 02:11:58,impression,C013,A0018,52897,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:37:14,impression,C011,A0243,130427,Android,JP,0.0,0.0
2026-02-16,2026-02-16 10:45:56,impression,C014,A0117,9686,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 22:12:25,impression,C010,A0010,83819,Android,KR,0.0,0.0
2026-02-16,2026-02-16 16:01:16,impression,C019,A0039,22795,Android,KR,0.0,0.0
2026-02-16,2026-02-16 08:46:44,impression,C017,A0041,130461,Android,JP,0.0,0.0
2026-02-16,2026-02-16 07:43:02,impression,C009,A0108,125588,Android,JP,0.0,0.0
2026-02-16,2026-02-16 04:11:02,impression,C014,A0044,128662,Web,US,0.0,0.0
2026-02-16,2026-02-16 19:19:14,impression,C005,A0197,13024,Android,KR,0.0,0.0
2026-02-16,2026-02-16 09:01:53,impression,C003,A0299,153288,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 01:46:16,impression,C008,A0209,80854,iOS,US,0.0,0.0
2026-02-16,2026-02-16 22:17:32,impression,C018,A0367,39203,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 16:24:58,impression,C003,A0176,138860,Web,KR,0.0,0.0
2026-02-16,2026-02-16 19:27:13,impression,C002,A0275,54749,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 14:54:13,impression,C011,A0277,162964,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 12:22:56,impression,C005,A0236,22009,iOS,US,0.0,0.0
2026-02-16,2026-02-16 16:19:42,impression,C007,A0003,126157,Web,TW,0.0,0.0
2026-02-16,2026-02-16 16:00:45,impression,C014,A0360,56120,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 04:39:02,click,C019,A0312,96051,iOS,KR,1.8123364815112304,0.0
2026-02-16,2026-02-16 06:04:08,click,C002,A0383,1438,iOS,KR,0.8566812570370871,0.0
2026-02-16,2026-02-16 05:41:24,impression,C009,A0385,73566,Android,KR,0.0,0.0
2026-02-16,2026-02-16 05:10:37,impression,C010,A0344,179399,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 22:49:05,impression,C019,A0254,93444,Web,JP,0.0,0.0
2026-02-16,2026-02-16 23:54:05,impression,C017,A0036,51478,Android,KR,0.0,0.0
2026-02-16,2026-02-16 21:52:40,impression,C007,A0006,89913,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 17:52:43,click,C018,A0330,95197,Web,JP,0.36012747270900647,0.0
2026-02-16,2026-02-16 12:46:29,click,C006,A0302,149508,iOS,JP,0.4189829834032226,0.0
2026-02-16,2026-02-16 17:21:54,click,C009,A0020,91903,iOS,TW,1.603358134329503,0.0
2026-02-16,2026-02-16 14:54:21,impression,C008,A0291,127895,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 01:20:20,impression,C009,A0162,163991,Android,KR,0.0,0.0
2026-02-16,2026-02-16 03:07:17,impression,C001,A0238,174086,Android,SG,0.0,0.0
2026-02-16,2026-02-16 08:51:26,impression,C002,A0047,155507,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 08:43:26,impression,C004,A0292,142789,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 14:47:09,impression,C020,A0016,59328,Android,KR,0.0,0.0
2026-02-16,2026-02-16 19:41:05,impression,C018,A0108,171335,Android,JP,0.0,0.0
2026-02-16,2026-02-16 23:01:35,impression,C010,A0177,4001,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:39:03,impression,C001,A0065,140186,Android,KR,0.0,0.0
2026-02-16,2026-02-16 07:29:22,impression,C010,A0063,99259,Android,KR,0.0,0.0
2026-02-16,2026-02-16 09:23:29,impression,C009,A0308,65621,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 17:37:41,impression,C013,A0073,8610,Web,KR,0.0,0.0
2026-02-16,2026-02-16 02:36:29,impression,C015,A0204,143514,Web,KR,0.0,0.0
2026-02-16,2026-02-16 06:10:52,impression,C018,A0254,142026,Android,SG,0.0,0.0
2026-02-16,2026-02-16 01:06:48,impression,C013,A0060,189122,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:01:26,impression,C005,A0101,48660,Web,KR,0.0,0.0
2026-02-16,2026-02-16 07:15:15,impression,C002,A0017,126222,iOS,TW,0.0,0.0
